Filename,GrayValue,ROI_Size
4.385.bmp,59.16444444444444,15x15
4.386.bmp,59.04,15x15
4.387.bmp,58.86666666666667,15x15
4.388.bmp,59.2,15x15
4.389.bmp,59.25333333333333,15x15
4.39.bmp,59.208888888888886,15x15
4.391.bmp,59.26222222222222,15x15
4.392.bmp,59.27111111111111,15x15
4.393.bmp,59.22666666666667,15x15
4.394.bmp,59.25333333333333,15x15
4.395.bmp,59.44444444444444,15x15
4.396.bmp,59.60888888888889,15x15
4.397.bmp,59.28,15x15
4.398.bmp,59.59111111111111,15x15
4.399.bmp,59.55111111111111,15x15
4.4.bmp,59.568888888888885,15x15
4.401.bmp,59.58222222222222,15x15
4.402.bmp,59.702222222222225,15x15
4.403.bmp,59.86222222222222,15x15
4.404.bmp,59.92888888888889,15x15
4.405.bmp,59.995555555555555,15x15
4.406.bmp,60.09777777777778,15x15
4.407.bmp,60.07555555555555,15x15
4.408.bmp,59.964444444444446,15x15
4.409.bmp,60.18666666666667,15x15
4.41.bmp,60.12888888888889,15x15
4.411.bmp,60.24,15x15
4.412.bmp,60.32,15x15
4.413.bmp,60.40888888888889,15x15
4.414.bmp,60.422222222222224,15x15
4.415.bmp,60.382222222222225,15x15
4.416.bmp,60.80444444444444,15x15
4.417.bmp,60.70666666666666,15x15
4.418.bmp,60.85333333333333,15x15
4.419.bmp,61.004444444444445,15x15
4.42.bmp,60.94222222222222,15x15
4.421.bmp,61.0,15x15
4.422.bmp,61.15111111111111,15x15
4.423.bmp,61.25333333333333,15x15
4.424.bmp,61.33777777777778,15x15
4.425.bmp,61.39111111111111,15x15
4.426.bmp,61.404444444444444,15x15
4.427.bmp,61.45777777777778,15x15
4.428.bmp,61.346666666666664,15x15
4.429.bmp,61.782222222222224,15x15
4.43.bmp,61.84,15x15
4.431.bmp,62.013333333333335,15x15
4.432.bmp,62.04888888888889,15x15
4.433.bmp,62.13333333333333,15x15
4.434.bmp,62.315555555555555,15x15
4.435.bmp,62.36,15x15
4.436.bmp,62.41777777777778,15x15
4.437.bmp,62.60444444444445,15x15
4.438.bmp,62.77333333333333,15x15
4.439.bmp,62.87111111111111,15x15
4.44.bmp,63.026666666666664,15x15
4.441.bmp,63.12,15x15
4.442.bmp,63.21333333333333,15x15
4.443.bmp,63.13777777777778,15x15
4.444.bmp,63.33777777777778,15x15
4.445.bmp,63.60444444444445,15x15
4.446.bmp,63.782222222222224,15x15
4.447.bmp,63.791111111111114,15x15
4.448.bmp,63.92444444444445,15x15
4.449.bmp,64.08444444444444,15x15
4.45.bmp,64.26666666666667,15x15
4.451.bmp,64.19111111111111,15x15
4.452.bmp,64.32,15x15
4.453.bmp,64.58666666666667,15x15
4.454.bmp,64.81333333333333,15x15
